Year;Month;Day;Hour;Az;hs;G_Bn;G_Dh;G_Gh;Ta;Tsky;N;FF;DD;RH;p
2005;3;71;3;-128.2;0;0;0;0;13.7;1.5;2;0.5;131;75;1013
2005;3;71;4;-113.3;0;0;0;0;13.1;-0.2;2;0.7;104;71;1013
2005;3;71;5;-103.2;0;0;0;0;12.6;-0.5;1;0.6;108;74;1013
2005;3;71;6;-95.2;0;0;0;0;12.2;-0.3;1;0.7;144;80;1013
2005;3;71;7;-88.1;0;0;0;0;12.1;-0.1;1;0.7;254;84;1013
2005;3;71;8;-81.1;9.1;97;34;131;13.7;0.7;0;0.6;208;79;1013
2005;3;71;9;-73.1;22.1;320;49;369;16.1;0.4;0;0.6;147;69;1013
2005;3;71;10;-63.3;34.4;546;64;611;18.7;-0.3;0;0.5;80;56;1013
2005;3;71;11;-50.2;45.5;577;224;801;21;0.1;3;0.6;97;49;1013
2005;3;71;12;-31.2;54.2;121;384;505;21.4;4.8;7;0.8;208;47;1013
2005;3;71;13;-5.1;58.5;119;440;559;21.9;4.3;8;0.6;211;44;1013
2005;3;71;14;22.3;56.4;117;428;545;22.1;4.2;8;1.2;187;43;1013
2005;3;71;15;44.1;49;109;397;506;22.2;4.1;8;1.8;162;43;1013
2005;3;71;16;59.1;38.6;90;312;402;22;3.7;7;1.2;142;42;1014
2005;3;71;17;69.6;26.6;55;220;275;21.3;3.1;8;1.8;102;41;1014
2005;3;71;18;78.2;13.9;24;107;131;20.3;2.8;7;1.9;64;42;1014
2005;3;71;19;85.4;0.8;0;6;6;19;3.1;7;1.8;85;48;1014
2005;3;71;20;92.4;0;0;0;0;18.2;4;7;1.1;87;56;1014
2005;3;71;21;100.2;0;0;0;0;17.3;3.6;6;1.6;148;60;1014
2005;3;71;22;109.3;0;0;0;0;16.4;3;6;1.6;53;62;1014
2005;3;71;23;122.1;0;0;0;0;15.5;1.7;5;2.6;74;61;1014
2005;3;71;24;142.1;0;0;0;0;14.6;1.1;5;2.2;107;64;1014
2005;3;72;1;-173.4;0;0;0;0;14.1;1.7;5;1.6;125;71;1014
2005;3;72;2;-152.3;0;0;0;0;13.6;1.1;4;0.9;154;72;1014
2005;3;72;3;-128.5;0;0;0;0;13;0.8;4;1.8;233;74;1015
2005;3;72;4;-113.6;0;0;0;0;12.8;0.6;4;1.3;244;75;1015
2005;3;72;5;-103.4;0;0;0;0;12.5;0.6;3;1.3;252;78;1015
2005;3;72;6;-95.4;0;0;0;0;12.3;0.7;3;1.3;242;80;1015
2005;3;72;7;-88.3;0;0;0;0;12.3;0.5;3;1.5;234;80;1015
2005;3;72;8;-81.2;9.4;68;45;113;13.9;1.5;2;1.6;299;75;1015
2005;3;72;9;-73.3;22.3;222;91;314;16.2;0.8;2;2.1;249;63;1015
2005;3;72;10;-63.5;34.7;352;157;509;18.6;0.6;3;1.9;277;53;1015
2005;3;72;11;-50.4;45.8;425;227;652;20.7;-0.3;4;1.6;211;41;1015
2005;3;72;12;-31.3;54.6;519;243;761;22.6;0.4;3;1.3;155;38;1015
2005;3;72;13;-5.1;58.8;526;275;801;24;0.6;4;2.1;125;34;1015
2005;3;72;14;22.5;56.8;549;261;811;25.1;0.8;3;2.1;134;32;1015
2005;3;72;15;44.4;49.3;472;237;710;25.7;1.8;4;2.6;129;32;1015
2005;3;72;16;59.4;38.8;408;166;574;25.9;2.8;3;2.4;126;34;1015
2005;3;72;17;70.2;26.8;248;126;373;25.3;3.4;3;2.6;69;35;1015
2005;3;72;18;78.4;14;115;63;178;24.1;4;3;2.6;79;38;1015
2005;3;72;19;86;0.9;0;6;6;22.5;3.3;3;3.5;81;41;1015
2005;3;72;20;93.1;0;0;0;0;21.6;4.6;3;5.7;343;49;1015
2005;3;72;21;100.4;0;0;0;0;20.6;4.6;3;5.3;355;53;1015
2005;3;72;22;109.6;0;0;0;0;19.7;3.7;3;7.5;7;53;1015
2005;3;72;23;122.5;0;0;0;0;18.8;3.8;2;5.7;26;58;1015
2005;3;72;24;142.5;0;0;0;0;17.9;3.3;2;7;54;60;1015
2005;3;73;1;-173.6;0;0;0;0;17;3.1;2;5;57;64;1015
2005;3;73;2;-152.4;0;0;0;0;16;1.9;2;6.5;73;64;1015
2005;3;73;3;-129.1;0;0;0;0;15;1.8;2;7;33;69;1015
2005;3;73;4;-114.2;0;0;0;0;14.5;1.9;2;4.4;50;72;1015
2005;3;73;5;-104;0;0;0;0;14;1.2;2;3.3;85;72;1015
2005;3;73;6;-96;0;0;0;0;13.6;1.5;2;2.6;54;75;1015
2005;3;73;7;-88.5;0;0;0;0;13.5;1.8;2;2.4;89;77;1015
2005;3;73;8;-81.4;9.6;55;54;108;14.9;2.7;1;2.4;173;73;1015
2005;3;73;9;-73.5;22.6;183;114;297;16.9;3.4;1;4.7;167;70;1015
2005;3;73;10;-64.1;35;346;168;514;19.1;2.2;1;4.4;220;57;1015
2005;3;73;11;-50.6;46.2;373;258;630;21;2.9;4;5;242;51;1015
2005;3;73;12;-31.5;55;504;281;785;22.8;2.8;3;4.4;242;45;1015
2005;3;73;13;-5;59.2;482;312;794;24.1;3.2;4;3.3;223;41;1015
2005;3;73;14;23.2;57.1;402;327;729;24.9;4.3;4;3.3;185;40;1015
2005;3;73;15;45.1;49.6;364;292;656;25.3;4.5;4;1.9;167;39;1015
2005;3;73;16;60.1;39;290;233;523;25.3;4.8;4;1.8;184;39;1015
2005;3;73;17;70.5;27;170;170;340;24.7;5.5;4;2.2;165;41;1015
2005;3;73;18;79.1;14.2;71;87;159;23.5;5.9;4;2.8;288;44;1015
2005;3;73;19;86.2;1;0;6;6;22;5.3;4;2.4;291;47;1015
2005;3;73;20;93.3;0;0;0;0;21.1;5.7;3;3.5;288;53;1015
2005;3;73;21;101.1;0;0;0;0;20.3;5.5;3;4.1;215;56;1015
2005;3;73;22;110.2;0;0;0;0;19.4;5.9;3;5.7;225;63;1015
2005;3;73;23;123.2;0;0;0;0;18.6;5.3;3;4.7;193;64;1015
2005;3;73;24;143.2;0;0;0;0;17.6;5.5;2;5.7;165;72;1015
2005;3;74;1;-174.1;0;0;0;0;16.9;4.6;2;4.4;73;71;1015
2005;3;74;2;-152.6;0;0;0;0;16.2;3.8;2;5;168;72;1015
2005;3;74;3;-129.3;0;0;0;0;15.5;3.7;2;6.1;125;76;1015
2005;3;74;4;-114.4;0;0;0;0;15.1;3.1;1;7;95;75;1016
2005;3;74;5;-104.3;0;0;0;0;14.7;2.7;1;6.1;100;75;1016
2005;3;74;6;-96.2;0;0;0;0;14.4;2.6;1;5.7;70;77;1016
2005;3;74;7;-89.1;0;0;0;0;14.4;2.3;1;3.8;29;75;1016
2005;3;74;8;-82;9.9;63;53;115;15.9;3;0;3.3;85;69;1016
2005;3;74;9;-74.1;22.9;240;89;329;18.4;3.1;0;3;117;63;1016
2005;3;74;10;-64.3;35.3;435;110;544;20.7;2.6;0;4.1;66;53;1016
2005;3;74;11;-51.2;46.5;549;159;708;23;3.4;0;3.8;3;48;1016
2005;3;74;12;-31.6;55.4;625;195;821;24.9;3.8;0;2.8;307;42;1016
2005;3;74;13;-4.6;59.6;647;217;864;26.5;3.8;0;2.2;325;37;1016
2005;3;74;14;23.4;57.5;640;204;844;27.6;4.2;0;4.7;344;35;1016
2005;3;74;15;45.4;49.8;573;177;750;28.2;4.3;0;3.8;6;33;1016
2005;3;74;16;60.3;39.2;460;137;597;28.3;5;0;4.1;57;33;1016
2005;3;74;17;71.1;27.1;310;94;404;27.6;5.1;0;4.4;6;34;1016
2005;3;74;18;79.3;14.3;127;61;188;26.3;5.6;0;4.4;41;36;1016
2005;3;74;19;86.5;1.2;0;6;6;24.7;5.6;1;5;3;42;1015
2005;3;74;20;93.5;0;0;0;0;23.8;7.8;1;4.1;75;53;1015
2005;3;74;21;101.3;0;0;0;0;22.9;8;1;6.1;145;57;1015
2005;3;74;22;110.5;0;0;0;0;21.9;7.6;1;5.7;64;60;1015
2005;3;74;23;123.5;0;0;0;0;21;7.7;2;4.4;161;64;1015
2005;3;74;24;143.5;0;0;0;0;20.1;8;2;3.5;198;70;1015
2005;3;75;1;-174.3;0;0;0;0;19.4;7.5;2;5.7;59;72;1015
2005;3;75;2;-153.1;0;0;0;0;18.6;7.2;2;5.3;56;74;1015
2005;3;75;3;-129.5;0;0;0;0;17.7;6.3;3;6.5;46;74;1015
2005;3;75;4;-115;0;0;0;0;17.2;6.3;3;5;72;76;1014
2005;3;75;5;-104.5;0;0;0;0;16.8;6.4;3;4.4;136;79;1014
2005;3;75;6;-96.4;0;0;0;0;16.4;8.1;3;4.4;126;93;1014
2005;3;75;7;-89.3;0;0;0;0;16.3;8.1;4;3.3;90;92;1014
2005;3;75;8;-82.2;10.2;37;61;98;17.5;9;4;4.1;75;88;1014
2005;3;75;9;-74.3;23.1;144;137;281;19.3;9.4;4;5.7;77;87;1014
2005;3;75;10;-64.5;35.5;198;241;439;21.1;9.2;5;5.3;119;75;1014
2005;3;75;11;-51.4;46.8;248;326;574;22.8;9.7;6;8.1;117;69;1014
2005;3;75;12;-32.1;55.7;321;354;675;24.4;10;5;6.5;32;63;1014
2005;3;75;13;-4.6;60;302;391;694;25.5;10;6;6.1;26;57;1013
2005;3;75;14;24;57.8;291;381;671;26.2;9.9;6;5.7;71;52;1013
2005;3;75;15;46.1;50.1;265;334;598;26.5;11;6;4.4;176;55;1013
2005;3;75;16;61;39.4;243;257;499;26.6;10.6;5;4.1;191;53;1013
2005;3;75;17;71.4;27.3;195;157;351;26.2;11.3;4;3.8;109;57;1013
2005;3;75;18;79.5;14.4;78;82;161;25.2;12.7;4;3.3;117;64;1012
2005;3;75;19;87.1;1.3;0;6;6;23.8;12.5;4;3.8;97;70;1012
2005;3;75;20;94.2;0;0;0;0;23.4;13.7;5;5;30;79;1012
2005;3;75;21;101.6;0;0;0;0;23;14.1;5;3.5;40;82;1012
2005;3;75;22;111.2;0;0;0;0;22.6;14.1;5;2.8;50;84;1011
2005;3;75;23;124.2;0;0;0;0;22.3;14.6;5;3.8;71;89;1011
2005;3;75;24;144.2;0;0;0;0;21.9;14.9;6;4.1;38;93;1011
2005;3;76;1;-174.4;0;0;0;0;21.8;15.1;6;3.3;7;93;1011
2005;3;76;2;-153.2;0;0;0;0;21.8;15.1;6;2.6;349;92;1011
2005;3;76;3;-130.1;0;0;0;0;21.8;14.9;6;2.4;3;89;1010
2005;3;76;4;-115.3;0;0;0;0;21.8;15;7;1.9;4;88;1010
2005;3;76;5;-105.1;0;0;0;0;21.8;14.5;7;1.5;340;84;1010
2005;3;76;6;-96.6;0;0;0;0;21.8;15.2;7;0.9;340;87;1010
2005;3;76;7;-89.5;0;0;1;1;21.9;14.8;7;0.8;338;82;1009
2005;3;76;8;-82.4;10.4;0;61;61;22.7;15.8;8;1.1;335;81;1009
2005;3;76;9;-74.5;23.4;5;151;157;23.8;15.8;8;1.5;341;77;1009
2005;3;76;10;-65.1;35.8;12;245;257;25.1;15.4;8;1.6;329;69;1009
2005;3;76;11;-51.6;47.2;10;288;298;26;16.2;8;2.8;4;66;1009
2005;3;76;12;-32.2;56.1;12;316;328;26.7;19.2;8;1.8;358;78;1008
2005;3;76;13;-4.5;60.4;16;360;376;27.6;16.8;8;2.2;356;62;1008
2005;3;76;14;24.3;58.1;17;332;349;28.1;16.6;8;2.8;305;57;1008
2005;3;76;15;46.3;50.4;14;295;310;28.4;19.4;8;2.1;349;70;1008
2005;3;76;16;61.3;39.6;6;234;240;28.4;21.5;8;2.2;343;80;1009
2005;3;76;17;72;27.4;5;177;182;28.1;21.1;8;1.9;339;80;1009
2005;3;76;18;80.2;14.6;0;84;84;27.2;21.3;8;2.4;324;85;1009
2005;3;76;19;87.3;1.4;0;3;3;25.3;19.7;8;1.9;21;89;1009
2005;3;76;20;94.4;0;0;0;0;26;19.1;8;1.6;347;81;1009
2005;3;76;21;102.2;0;0;0;0;25.3;18.3;8;1.8;65;81;1010
2005;3;76;22;111.5;0;0;0;0;24;17.5;8;2.1;8;85;1010
2005;3;76;23;124.5;0;0;0;0;23.7;17;8;1.8;7;85;1010
2005;3;76;24;144.5;0;0;0;0;23.1;15.6;8;2.2;39;81;1010
2005;3;77;1;-174.5;0;0;0;0;22.4;15.3;8;2.8;62;85;1010
2005;3;77;2;-153.3;0;0;0;0;21.5;14.3;8;4.7;342;85;1010
2005;3;77;3;-130.4;0;0;0;0;20.6;13.2;8;4.7;49;85;1011
2005;3;77;4;-115.5;0;0;0;0;20.1;12.6;8;5.3;49;85;1011
2005;3;77;5;-105.3;0;0;0;0;19.7;12;7;6.1;75;85;1011
2005;3;77;6;-97.2;0;0;0;0;19.4;11.5;7;5.7;37;85;1011
2005;3;77;7;-90.1;0;0;1;1;19.3;11.4;7;4.7;35;85;1011
2005;3;77;8;-82.6;10.7;14;74;87;20.3;12.4;7;3.5;34;85;1011
2005;3;77;9;-75.1;23.7;51;192;243;21.8;12.2;7;3;341;81;1012
2005;3;77;10;-65.3;36.1;104;291;395;23.4;13.4;7;3.5;336;81;1012
2005;3;77;11;-52.2;47.5;132;387;519;24.9;11.2;7;1.5;332;61;1012
2005;3;77;12;-32.4;56.5;166;429;595;26.2;9.1;7;1.3;331;46;1012
2005;3;77;13;-4.4;60.8;215;429;643;27.3;9.5;7;1.5;329;45;1012
2005;3;77;14;24.5;58.5;159;441;600;28;9.6;7;0.5;8;41;1012
2005;3;77;15;47;50.6;144;389;533;28.4;10.3;7;0.4;4;42;1013
2005;3;77;16;61.6;39.8;100;323;423;28.4;10.7;7;0.4;348;42;1013
2005;3;77;17;72.3;27.6;61;229;289;27.9;10.9;7;0.3;321;43;1013
2005;3;77;18;80.4;14.7;24;113;138;27;11.1;7;0.1;348;45;1013
2005;3;77;19;87.6;1.5;0;7;7;25.9;11.5;6;0.7;336;51;1013
2005;3;77;20;95;0;0;0;0;24.8;11.3;6;1;350;56;1014
2005;3;77;21;102.5;0;0;0;0;23.6;11.1;6;1.1;329;62;1014
2005;3;77;22;112.2;0;0;0;0;22.5;10.8;5;1.3;338;67;1014
2005;3;77;23;125.2;0;0;0;0;21.4;10.8;5;1.2;334;75;1014
2005;3;77;24;145.2;0;0;0;0;20.3;10.6;4;0.9;325;82;1014
2005;3;78;1;-175.1;0;0;0;0;19.4;9.8;4;1.1;333;86;1015
2005;3;78;2;-153.4;0;0;0;0;18.5;9.2;3;1.8;355;89;1015
2005;3;78;3;-130.6;0;0;0;0;17.5;8.4;3;1.3;37;92;1015
2005;3;78;4;-116.1;0;0;0;0;17;8.2;2;1.8;331;96;1015
2005;3;78;5;-105.5;0;0;0;0;16.5;7.8;2;1.5;90;99;1015
2005;3;78;6;-97.4;0;0;0;0;16.1;7.4;1;1.1;58;100;1016
2005;3;78;7;-90.3;0;0;1;1;16.1;7.3;1;0.9;349;100;1016
2005;3;78;8;-83.2;10.9;96;46;142;17.9;8.2;0;1;335;93;1016
2005;3;78;9;-75.3;23.9;300;66;366;20.1;7.6;0;2.1;345;82;1016
2005;3;78;10;-65.5;36.4;502;83;585;22.4;6.6;0;1.5;10;65;1016
2005;3;78;11;-52.4;47.8;651;110;761;24.6;6.9;0;0.9;342;57;1017
2005;3;78;12;-32.5;56.9;755;127;882;26.6;7.1;0;0.8;55;50;1017
2005;3;78;13;-4.4;61.2;790;138;928;28.1;7.4;0;1.2;34;45;1017
2005;3;78;14;25.2;58.8;774;130;904;29.3;7.5;0;1.2;59;41;1017
2005;3;78;15;47.3;50.9;700;109;809;30;8.5;0;1.9;1;41;1017
2005;3;78;16;62.2;40;566;84;650;30.1;8.5;0;1.6;63;40;1017
2005;3;78;17;72.5;27.7;385;60;445;29.5;8.8;0;1.9;64;41;1017
2005;3;78;18;81;14.8;167;47;214;28.1;9.7;0;2.4;332;45;1017
2005;3;78;19;88.2;1.6;0;8;8;26.5;8.7;0;4.4;342;48;1017
2005;3;78;20;95.3;0;0;0;0;25.2;9.7;0;4.1;57;58;1017
2005;3;78;21;103.1;0;0;0;0;23.9;9.1;0;3;32;61;1017
2005;3;78;22;112.4;0;0;0;0;22.7;8.4;0;5;21;64;1017
2005;3;78;23;125.5;0;0;0;0;21.4;7.5;0;4.1;91;66;1016
2005;3;78;24;145.5;0;0;0;0;20.1;8.1;0;2.8;153;77;1016
2005;3;79;1;-175.2;0;0;0;0;18.9;7.2;0;2.8;127;79;1016
2005;3;79;2;-153.5;0;0;0;0;17.5;6.1;0;4.1;109;81;1016
2005;3;79;3;-131.2;0;0;0;0;16.1;5.3;0;4.7;108;87;1016
2005;3;79;4;-116.3;0;0;0;0;15.3;5;0;5;36;90;1016
2005;3;79;5;-106.1;0;0;0;0;14.5;4.5;0;5.3;185;93;1016
2005;3;79;6;-97.6;0;0;0;0;13.9;4;0;3.8;236;93;1016
2005;3;79;7;-90.4;0;0;1;1;13.9;3.8;0;2.4;100;91;1016
2005;3;79;8;-83.4;11.2;74;60;134;15.4;5.3;0;4.4;227;88;1016
2005;3;79;9;-75.5;24.2;246;100;346;17.7;5.7;0;5.7;207;83;1016
2005;3;79;10;-66.1;36.7;403;142;545;19.8;4.6;0;3.8;289;67;1016
2005;3;79;11;-52.6;48.2;546;176;722;21.8;5.1;0;4.1;244;60;1016
2005;3;79;12;-33.1;57.3;595;230;825;23.6;6.7;2;3.8;215;59;1016
2005;3;79;13;-4.3;61.6;621;249;869;24.9;6.9;2;2.2;250;54;1016
2005;3;79;14;25.4;59.2;601;242;843;25.8;6.8;2;1.9;227;49;1016
2005;3;79;15;48;51.1;550;202;753;26.3;7.2;2;0.9;257;48;1016
2005;3;79;16;62.5;40.2;463;144;607;26.3;7.4;0;1.1;112;48;1015
2005;3;79;17;73.2;27.9;326;92;418;25.7;7.8;0;0.8;79;51;1015
2005;3;79;18;81.3;15;136;61;197;24.4;8.6;0;1;32;54;1015
2005;3;79;19;88.4;1.8;0;8;8;22.8;8.7;1;1.9;333;62;1015
2005;3;79;20;95.5;0;0;0;0;21.9;9.4;1;1.9;42;71;1015
2005;3;79;21;103.4;0;0;0;0;21;8.9;2;1.5;0;72;1014
2005;3;79;22;113.1;0;0;0;0;20.2;8.1;2;2.1;45;73;1014
2005;3;79;23;126.2;0;0;0;0;19.3;8.4;3;2.8;29;80;1014
2005;3;79;24;146.2;0;0;0;0;18.5;8.9;3;3;96;88;1014
2005;3;80;1;-175.3;0;0;0;0;18.1;7.8;4;2.4;88;82;1014
2005;3;80;2;-154;0;0;0;0;17.7;8;4;2.1;81;85;1013
2005;3;80;3;-131.4;0;0;0;0;17.4;8.4;5;3;114;89;1013
2005;3;80;4;-116.5;0;0;0;0;17.3;7.8;5;2.8;148;85;1013
2005;3;80;5;-106.3;0;0;0;0;17.1;8;6;2.2;41;87;1013
2005;3;80;6;-98.2;0;0;0;0;17.1;9.6;6;2.6;23;98;1013
2005;3;80;7;-91;0;0;1;1;17.2;10.2;7;2.4;21;100;1012
2005;3;80;8;-83.6;11.4;31;77;108;18.3;11.4;7;2.1;12;98;1012
2005;3;80;9;-76.1;24.5;41;177;218;19.4;12.1;8;2.4;126;94;1012
2005;3;80;10;-66.3;37;322;211;532;21.3;8.6;4;2.2;170;78;1012
2005;3;80;11;-53.2;48.5;686;155;840;23.7;7.7;0;1.8;237;71;1012
2005;3;80;12;-33.2;57.7;808;217;1025;25.8;7.7;0;1.2;153;63;1011
2005;3;80;13;-4.3;62;556;324;880;26.9;10.6;4;1.5;141;61;1011
2005;3;80;14;26.1;59.5;43;284;327;26.4;16.5;8;2.1;102;64;1011
2005;3;80;15;48.3;51.4;0;68;68;25;18.5;8;3.5;47;68;1011
2005;3;80;16;63.2;40.4;0;55;55;23.9;17.9;8;3.3;133;71;1011
2005;3;80;17;73.4;28;0;38;38;23;17.5;8;3.5;124;75;1012
2005;3;80;18;81.5;15.1;0;18;18;22.1;17;8;4.7;179;77;1012
2005;3;80;19;89.1;1.9;0;3;3;21.4;16.2;7;8.1;230;80;1012
2005;3;80;20;96.1;0;0;0;0;21.2;16.2;6;8.5;209;84;1012
2005;3;80;21;104;0;0;0;0;21.1;15.9;6;11;207;87;1012
2005;3;80;22;113.4;0;0;0;0;20.9;14.9;6;11;176;86;1012
2005;3;80;23;126.5;0;0;0;0;20.7;14.5;5;9.9;58;88;1012
2005;3;80;24;146.5;0;0;0;0;20.5;13.5;4;9.9;103;86;1012
2005;3;81;1;-175.5;0;0;0;0;20;12.4;4;8.5;74;85;1012
2005;3;81;2;-154.1;0;0;0;0;19.3;11.4;4;7.5;197;87;1012
2005;3;81;3;-131.6;0;0;0;0;18.7;11;3;7.5;232;92;1012
2005;3;81;4;-117.1;0;0;0;0;18.5;10.5;2;6.5;198;95;1012
2005;3;81;5;-106.5;0;0;0;0;18.1;9.6;2;4.7;228;96;1012
2005;3;81;6;-98.4;0;0;0;0;17.8;9.4;2;3.8;165;100;1013
2005;3;81;7;-91.2;0;0;2;2;17.8;8.8;1;3.5;190;99;1013
2005;3;81;8;-84.2;11.7;127;39;166;19.7;9.3;0;4.7;227;91;1013
2005;3;81;9;-76.3;24.7;376;64;439;22.4;7.9;0;4.1;288;76;1013
2005;3;81;10;-66.5;37.3;580;62;642;24.9;7.6;0;4.4;296;60;1013
2005;3;81;11;-53.4;48.8;621;270;891;27.6;7.1;3;4.7;334;50;1013
2005;3;81;12;-33.3;58;119;404;523;28;12.3;7;4.7;298;48;1013
2005;3;81;13;-4.2;62.4;122;443;565;28.4;12.5;7;3;251;48;1013
2005;3;81;14;26.3;59.8;85;416;500;28.4;13.6;8;2.8;309;50;1013
2005;3;81;15;49.1;51.6;105;378;483;28.4;12.3;7;2.6;322;46;1013
2005;3;81;16;63.5;40.5;63;318;380;28;12.9;8;2.2;297;49;1013
2005;3;81;17;74.1;28.2;34;217;251;27.1;12.9;8;3.5;250;51;1013
2005;3;81;18;82.2;15.2;0;91;91;26;12.8;7;3.3;300;49;1013
2005;3;81;19;89.3;2;0;3;3;24.7;12.7;7;3.8;216;55;1013
2005;3;81;20;96.4;0;0;0;0;23.7;13;6;3.8;244;63;1013
2005;3;81;21;104.3;0;0;0;0;22.8;12.5;6;2.8;203;68;1013
2005;3;81;22;114.1;0;0;0;0;21.8;11.5;5;2.2;252;71;1013
2005;3;81;23;127.2;0;0;0;0;20.9;9.5;5;2.1;283;67;1013
2005;3;81;24;147.2;0;0;0;0;19.9;9;4;1.8;162;73;1013
2005;3;82;1;-176;0;0;0;0;19.2;8.3;4;1.8;241;76;1013
2005;3;82;2;-154.2;0;0;0;0;18.4;7.6;3;2.6;180;79;1013
2005;3;82;3;-132.1;0;0;0;0;17.6;6.3;3;2.8;83;79;1013
2005;3;82;4;-117.3;0;0;0;0;17.1;5.4;2;3.5;197;79;1013
2005;3;82;5;-107.1;0;0;0;0;16.6;4.9;2;3.5;205;83;1014
2005;3;82;6;-98.5;0;0;0;0;16.2;3.4;1;3;208;78;1014
2005;3;82;7;-91.4;0;0;2;2;16.2;3.2;1;3.8;259;79;1014
2005;3;82;8;-84.3;11.9;143;44;186;18.5;4.4;0;2.8;237;73;1014
2005;3;82;9;-76.5;25;377;54;432;20.9;4.9;0;3.5;119;67;1014
2005;3;82;10;-67.1;37.6;602;81;682;23.6;4.4;0;3;198;54;1014
2005;3;82;11;-53.6;49.2;625;274;899;26.2;4.7;3;3;122;47;1014
2005;3;82;12;-33.5;58.4;196;399;594;26.7;10.4;7;6.1;103;49;1014
2005;3;82;13;-4.1;62.8;143;465;608;27.1;10.6;7;5;15;48;1014
2005;3;82;14;27;60.2;145;450;595;27.4;10.8;7;4.7;69;47;1014
2005;3;82;15;49.4;51.8;113;396;509;27.3;11.1;7;5.3;100;47;1014
2005;3;82;16;64.2;40.7;81;326;407;26.8;11.6;8;5.3;93;51;1013
2005;3;82;17;74.3;28.3;54;233;287;26.1;11.8;8;6.5;83;54;1013
2005;3;82;18;82.4;15.3;21;117;138;24.9;11.4;8;5;192;54;1013
2005;3;82;19;89.5;2.1;0;7;7;23.5;11.2;8;5.3;174;59;1013
2005;3;82;20;96.6;0;0;0;0;22.7;12.3;8;3.8;241;67;1013
2005;3;82;21;104.5;0;0;0;0;22;12.1;8;3.8;71;70;1013
2005;3;82;22;114.3;0;0;0;0;21.2;12.1;8;2.8;76;73;1013
2005;3;82;23;127.5;0;0;0;0;20.4;12.1;8;2.4;24;76;1013
2005;3;82;24;147.5;0;0;0;0;19.6;12.3;8;1.8;125;82;1013
2005;3;83;1;-176.1;0;0;0;0;19.2;12.1;8;1.1;144;81;1013
2005;3;83;2;-154.3;0;0;0;0;18.8;11.9;8;1;203;81;1013
2005;3;83;3;-132.3;0;0;0;0;18.5;12;8;1.1;219;82;1012
2005;3;83;4;-117.5;0;0;0;0;18.3;11.9;8;0.6;198;82;1012
2005;3;83;5;-107.3;0;0;0;0;18.1;12.5;8;0.5;187;85;1012
2005;3;83;6;-99.1;0;0;0;0;18;13.5;8;0.9;135;91;1012
2005;3;83;7;-91.6;0;0;1;1;18.1;13.4;8;1.2;73;89;1012
2005;3;83;8;-84.5;12.2;0;27;27;18.4;13.8;8;1.6;73;87;1012
2005;3;83;9;-77.1;25.3;0;34;34;18.6;13.8;8;1.9;18;82;1012
2005;3;83;10;-67.3;37.9;366;257;623;22.1;5.5;4;2.6;39;63;1012
2005;3;83;11;-54.2;49.5;737;154;891;25.5;4.8;0;3.8;52;50;1012
2005;3;83;12;-34;58.8;692;252;944;28;6.8;2;3.3;46;45;1012
2005;3;83;13;-4.1;63.2;61;317;378;27.7;13.2;8;3.3;51;45;1012
2005;3;83;14;27.3;60.5;0;136;136;26.4;15.3;8;3.5;339;49;1012
2005;3;83;15;50.1;52.1;0;89;89;25.1;15.4;8;4.7;21;54;1012
2005;3;83;16;64.4;40.9;191;304;495;25.8;9.4;6;5.3;352;51;1012
2005;3;83;17;74.6;28.4;337;120;457;26.1;7.5;0;8.1;42;50;1012
2005;3;83;18;83;15.4;186;63;248;25.8;8.3;0;6.5;8;54;1012
2005;3;83;19;90.1;2.2;0;25;25;24.8;8.3;0;3.8;315;58;1012
2005;3;83;20;97.2;0;0;0;0;24.1;8.7;0;3.3;338;64;1012
2005;3;83;21;105.2;0;0;0;0;23.3;7.9;0;2.4;332;64;1012
2005;3;83;22;115;0;0;0;0;22.6;7.5;0;1.9;342;65;1012
2005;3;83;23;128.2;0;0;0;0;21.9;6.5;0;1.9;23;64;1012
2005;3;83;24;148.1;0;0;0;0;21.2;6.5;0;1.6;28;68;1012
2005;3;84;1;-176.2;0;0;0;0;20.3;6.5;0;2.2;17;73;1012
2005;3;84;2;-154.4;0;0;0;0;19.4;6.4;0;3.8;52;79;1012
2005;3;84;3;-132.5;0;0;0;0;18.5;6.1;0;5;74;83;1012
2005;3;84;4;-118.1;0;0;0;0;18;5.4;0;4.7;119;82;1013
2005;3;84;5;-107.5;0;0;0;0;17.4;4.9;0;3.8;166;83;1013
2005;3;84;6;-99.3;0;0;0;0;17;5;0;3;170;86;1013
2005;3;84;7;-92.2;0;0;3;3;17;4.3;0;3;145;82;1013
2005;3;84;8;-85.1;12.4;148;41;189;19.1;6.1;0;3.5;108;78;1013
2005;3;84;9;-77.3;25.5;390;64;455;21.7;5.7;0;3.5;92;68;1013
2005;3;84;10;-67.6;38.2;604;69;674;24.2;5.1;0;3.3;61;54;1013
2005;3;84;11;-54.4;49.8;624;240;865;26.6;5.1;2;3.8;4;45;1013
2005;3;84;12;-34.2;59.2;112;409;521;26.7;10.1;8;2.8;347;44;1013
2005;3;84;13;-3.6;63.6;98;458;556;27;9.9;8;3;10;43;1013
2005;3;84;14;27.6;60.8;89;441;529;27.1;9.6;8;3.3;350;41;1013
2005;3;84;15;50.4;52.3;84;377;462;27;9.4;8;2.4;345;41;1013
